Form_ID,Form,Cognateset_ID,Alignment,Doubt,Cognate_detection_method,Cognate_source,Alignment_method,Alignment_source,Segment_slice
1861,tʃʰ ɛ̆ ³¹ + m ɛ ³¹,1073,tʃʰ ɛ̆ ³¹ + m ɛ - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1863,x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,356,x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1863,x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,1070,x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7139,s a nʲ + t o ŋ,1366,s a nʲ + t o ŋ,,expert,Hill2017,LingPy:SCA,,0:1
7139,s a nʲ + t o ŋ,357,s a nʲ + t o ŋ,,expert,Hill2017,LingPy:SCA,,1:2
4242,m̥ ʐ a ŋ ⁵⁵,749,m̥ ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4244,m j a̰ ŋ ⁵¹,749,m j a̰ ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
4245,m j ɔ̰̃ ∼ ⁵⁵,749,m j ɔ̰̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4248,m j a̰ː ŋ ³³,749,m j a̰ː ŋ ³³,,expert,Hill2017,LingPy:SCA,,0:1
4249,m j ɔ̃ ∼ ³¹,749,m j ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4251,m̥ ʐ a ŋ ⁵⁵,749,m̥ ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7141,m r a ŋ ⁵³,749,m r a ŋ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
5498,m j ĩ ∼ ⁵³,749,m j ĩ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
6334,k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³,1242,k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
6334,k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³,1356,k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
6135,x a ŋ ³¹,966,x a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6195,p j ḭ ³¹,965,p j ḭ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6299,a ²¹ + p j ḭ ⁵¹,1241,a ²¹ + p j ḭ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6299,a ²¹ + p j ḭ ⁵¹,965,a ²¹ + p j ḭ ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6302,p ḭ ⁵⁵,965,p - ḭ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6467,p j ḭː ³³,965,p j ḭː ³³,,expert,Hill2017,LingPy:SCA,,0:1
6526,a ³¹ + f a ŋ ³¹,1241,a ³¹ + f a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6526,a ³¹ + f a ŋ ³¹,1243,a ³¹ + f a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7143,k a n ⁵³ + l a n ⁵³,1242,k a n ⁵³ + l a n ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
7143,k a n ⁵³ + l a n ⁵³,1356,k a n ⁵³ + l a n ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
6362,ŋ j e ⁵⁵,70,ŋ j e ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6172,p u ⁵⁵,67,p u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6220,l a u ŋ ³¹,68,l a u ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6228,p u ⁵⁵,67,p u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6539,ŋ ɛː ⁵⁵,70,ŋ - ɛː ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6578,ɑ i ʔ ⁴,69,ɑ i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
6627,l a u ŋ ⁵⁵,68,l a u ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7145,n u j ⁵⁵,1404,n u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2056,ʃ o̰ ³³,1077,ʃ o̰ ³³,,expert,Hill2017,LingPy:SCA,,0:1
2058,j ɔ ³¹,385,- j ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2059,p a k ³⁵,1078,p a k ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2052,j a ⁵⁵,385,- j a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5284,t i ʔ ⁴ + j ɑ ²²,386,t i ʔ ⁴ + j ɑ ²²,,expert,Hill2017,LingPy:SCA,,0:1
5284,t i ʔ ⁴ + j ɑ ²²,385,t i ʔ ⁴ + j ɑ ²²,,expert,Hill2017,LingPy:SCA,,1:2
2048,p a k ³⁵,1078,p a k ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2050,ʃ o ⁵¹,1077,ʃ o ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
7147,r j a ²²,385,r j a ²²,,expert,Hill2017,LingPy:SCA,,0:1
6322,a ³³ + kʰ o u ³³,1015,a ³³ + kʰ o u - ³³,,expert,Hill2017,LingPy:SCA,,0:1
6322,a ³³ + kʰ o u ³³,1346,a ³³ + kʰ o u - ³³,,expert,Hill2017,LingPy:SCA,,1:2
6381,a ³¹ + kʰ a u ⁵⁵,1015,a ³¹ + kʰ a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6381,a ³¹ + kʰ a u ⁵⁵,1346,a ³¹ + kʰ a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6391,a ³¹ + x a u ⁵⁵,1015,a ³¹ + x a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6391,a ³¹ + x a u ⁵⁵,1346,a ³¹ + x a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6469,a ²¹ + kʰ a u ⁵¹,1015,a ²¹ + kʰ a u - ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6469,a ²¹ + kʰ a u ⁵¹,1346,a ²¹ + kʰ a u - ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6515,a ³¹ + x a u ⁵⁵,1015,a ³¹ + x a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6515,a ³¹ + x a u ⁵⁵,1346,a ³¹ + x a u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6575,a ³¹ + kʰ u k ³¹,1015,a ³¹ + kʰ u - k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6575,a ³¹ + kʰ u k ³¹,1346,a ³¹ + kʰ u - k ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6608,ɑ ⁵³ + tʰ ɛ ⁵⁵,1015,ɑ ⁵³ + tʰ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6608,ɑ ⁵³ + tʰ ɛ ⁵⁵,1016,ɑ ⁵³ + tʰ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7151,a + t o ŋ ⁵⁵,1015,a + t o ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7151,a + t o ŋ ⁵⁵,1410,a + t o ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7154,n ʊ k + k j a,38,- - - - - n ʊ k + k j a -,,expert,Hill2017,LingPy:SCA,,0:1
7154,n ʊ k + k j a,37,- - - - - n ʊ k + k j a -,,expert,Hill2017,LingPy:SCA,,1:2
6145,l̥ ɔ ³¹,1259,l̥ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6203,k j a m ³¹,1261,k j a m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6214,tʰ a ŋ ⁵¹ + k j o ⁵⁵,1260,tʰ a ŋ ⁵¹ + k j o ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6214,tʰ a ŋ ⁵¹ + k j o ⁵⁵,37,tʰ a ŋ ⁵¹ + k j o ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6240,n ɑ u ʔ ⁴ + tɕ ɑ ⁵³,38,n ɑ u ʔ ⁴ - - - + tɕ - ɑ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
6240,n ɑ u ʔ ⁴ + tɕ ɑ ⁵³,37,n ɑ u ʔ ⁴ - - - + tɕ - ɑ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
6475,n ɛː ⁵⁵,1262,n ɛː ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6537,k ɯ m ⁵⁵,1261,k - ɯ m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6605,tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵,1260,tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6605,tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵,37,tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
5605,w ɛ ⁵⁵,420,w ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5606,b ɛ ²²,419,b ɛ ²²,,expert,Hill2017,LingPy:SCA,,0:1
7156,w aj,420,w aj -,,expert,Hill2017,LingPy:SCA,,0:1
2299,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,345,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2299,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,1102,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,,expert,Hill2017,LingPy:SCA,,1:2
2299,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,422,l ɔ ʔ ³¹ + n a m ³¹ + p a ³¹,,expert,Hill2017,LingPy:SCA,,2:3
2301,l o ʔ ²¹ + p a̰ i ²¹,345,l o ʔ ²¹ + p a̰ i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2301,l o ʔ ²¹ + p a̰ i ²¹,422,l o ʔ ²¹ + p a̰ i ²¹,,expert,Hill2017,LingPy:SCA,,1:2
2303,l a ʔ ³¹ + k a̰ u ŋ ³⁵,345,l a ʔ ³¹ + k a̰ u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2303,l a ʔ ³¹ + k a̰ u ŋ ³⁵,421,l a ʔ ³¹ + k a̰ u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
2307,l ɔ ʔ ³¹ + p ḛ i ⁵⁵,345,l ɔ ʔ ³¹ + p ḛ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2307,l ɔ ʔ ³¹ + p ḛ i ⁵⁵,422,l ɔ ʔ ³¹ + p ḛ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
2308,l ɔ ʔ ³¹ + k a̰ u ŋ ³⁵,345,l ɔ ʔ ³¹ + k a̰ u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2308,l ɔ ʔ ³¹ + k a̰ u ŋ ³⁵,421,l ɔ ʔ ³¹ + k a̰ u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
2310,l ɔ ʔ ⁵⁵ + x a ⁵⁵,345,l ɔ ʔ ⁵⁵ + x a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2310,l ɔ ʔ ⁵⁵ + x a ⁵⁵,1103,l ɔ ʔ ⁵⁵ + x a ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
5482,p ɔ ⁵³,431,p ɔ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
2393,ʑ a ŋ ⁵⁵,20,ʑ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2394,s o m ²¹,430,s o m ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2395,s ø̃ ∼ ³⁵,430,s ø̃ ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2396,s uː m ⁵⁵,430,s uː m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2397,s u m ³⁵,430,s u m ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2398,j a ŋ ⁵⁵,20,j a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5612,ɕ e ²²,444,ɕ e - ²²,,expert,Hill2017,LingPy:SCA,,0:1
2444,s ə ŋ ⁵⁵,444,s ə ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2447,x i ŋ ⁵¹,444,x i ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
2449,x a ŋ ⁵⁵,444,x a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2452,ʃ ə̰ː ŋ ³³,444,ʃ ə̰ː ŋ ³³,,expert,Hill2017,LingPy:SCA,,0:1
2455,s ɤ ŋ ⁵⁵,444,s ɤ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7159,r̥ a nʲ,444,r̥ a nʲ -,,expert,Hill2017,LingPy:SCA,,0:1
2453,x a ŋ ³¹,444,x a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5269,m j ɑ ⁵⁵,449,m j ɑ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7161,m j a ⁵⁵,449,m j a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2504,nʲ ɔ ³¹,449,nʲ - ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2507,m j o ²¹,449,m j o ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2512,m j ɔː ³³,449,m j ɔː ³³,,expert,Hill2017,LingPy:SCA,,0:1
2513,m j ɔ ³⁵,449,m j ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2515,nʲ ɔ ³¹,449,nʲ - ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2509,m j a ³¹,449,m j a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
7163,k r a ⁵⁵,1400,k r a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6136,k u ŋ ²¹ + k u ŋ ⁵¹,967,k u ŋ ²¹ + k u ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6136,k u ŋ ²¹ + k u ŋ ⁵¹,1245,k u ŋ ²¹ + k u ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6314,a ³¹ + k u ŋ ³¹,1244,a ³¹ + k u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6314,a ³¹ + k u ŋ ³¹,967,a ³¹ + k u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6315,a ³¹ + k j o ³³,1244,a ³¹ + k j o ³³,,expert,Hill2017,LingPy:SCA,,0:1
6315,a ³¹ + k j o ³³,1400,a ³¹ + k j o ³³,,expert,Hill2017,LingPy:SCA,,1:2
6386,a ³¹ + k o ŋ ⁵⁵,1244,a ³¹ + k o - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6386,a ³¹ + k o ŋ ⁵⁵,967,a ³¹ + k o - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6427,a ³¹ + k a u ŋ ³¹,1244,a ³¹ + k a u ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6427,a ³¹ + k a u ŋ ³¹,967,a ³¹ + k a u ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6510,a ³¹ + k u ŋ ⁵⁵,1244,a ³¹ + k u - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6510,a ³¹ + k u ŋ ⁵⁵,967,a ³¹ + k u - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6571,a ³¹ + k a u ŋ ³⁵,1244,a ³¹ + k a u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6571,a ³¹ + k a u ŋ ³⁵,967,a ³¹ + k a u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6603,ɑ ⁵³ + l ɛ ²²,1244,ɑ ⁵³ + l ɛ ²²,,expert,Hill2017,LingPy:SCA,,0:1
6603,ɑ ⁵³ + l ɛ ²²,102,ɑ ⁵³ + l ɛ ²²,,expert,Hill2017,LingPy:SCA,,1:2
6164,n a p ²¹ + k j o̰ ⁵⁵,53,n a p ²¹ + k j o̰ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6164,n a p ²¹ + k j o̰ ⁵⁵,1286,n a p ²¹ + k j o̰ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6317,n ɛ ʔ ³¹ + s u m ³¹,53,n ɛ ʔ ³¹ + s u m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6317,n ɛ ʔ ³¹ + s u m ³¹,1360,n ɛ ʔ ³¹ + s u m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6410,n a p ⁵⁵ + m ɔ ⁵¹,53,n a p ⁵⁵ + m ɔ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6410,n a p ⁵⁵ + m ɔ ⁵¹,54,n a p ⁵⁵ + m ɔ ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6459,n ɛ ʔ ³¹ + k ɔ̃ ∼ ⁵⁵,53,n ɛ ʔ ³¹ + k - ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6459,n ɛ ʔ ³¹ + k ɔ̃ ∼ ⁵⁵,1286,n ɛ ʔ ³¹ + k - ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6534,n i ³¹ + ʐ u a ³¹,734,n i ³¹ + ʐ u a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6534,n i ³¹ + ʐ u a ³¹,1288,n i ³¹ + ʐ u a ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6553,n a p ³¹ + s ɔ n ⁵⁵,53,n a p ³¹ + s ɔ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6553,n a p ³¹ + s ɔ n ⁵⁵,1360,n a p ³¹ + s ɔ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6628,n ɑ̃ ∼ ²² + n ɛ ʔ ⁴,60,n ɑ̃ ∼ ²² + n ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
6628,n ɑ̃ ∼ ²² + n ɛ ʔ ⁴,53,n ɑ̃ ∼ ²² + n ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,1:2
7165,n a m + n a k,60,n a m + n a k,,expert,Hill2017,LingPy:SCA,,0:1
7165,n a m + n a k,1287,n a m + n a k,,expert,Hill2017,LingPy:SCA,,1:2
5379,tɕ ĩ ∼ ⁵⁵,493,tɕ - ĩ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2740,ɲ̊ a p ⁵⁵,494,ɲ̊ a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2741,n̥ʲ a p ⁵⁵,494,n̥ʲ a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2742,tʃ a̰ p ⁵⁵,492,tʃ a̰ p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2743,tʃ ɛ̰ ʔ ⁵⁵,492,tʃ ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2744,tʃ a̰ː p ⁵⁵,492,tʃ a̰ː p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2745,tʃ ɛ̰ ʔ ⁵⁵,492,tʃ ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7167,k j a n ⁵⁵,493,k j a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2767,tʃ ɔ̰̃ ∼ ³⁵,502,tʃ ɔ̰̃ ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
5623,n i ⁵⁵,501,n i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2770,tʃ aː ŋ ⁵³,502,tʃ aː ŋ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
2773,n ɛ ³¹,501,n ɛ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2774,n e ³¹,501,n e ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2775,tʃ a̰ ŋ ⁵⁵,502,tʃ a̰ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2777,tʃ ɔ̃ ∼ ³⁵,502,tʃ ɔ̃ ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
7169,n i ⁵⁵,501,n i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5404,tθ i ʔ ⁴,510,tθ i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
2810,ʂ ə k ⁵⁵,510,ʂ ə k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2812,a ²¹ + s i k ⁵⁵,1117,a ²¹ + s i k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2812,a ²¹ + s i k ⁵⁵,510,a ²¹ + s i k ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
2814,s a k ⁵⁵,510,s a k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2817,s ə̰ː k ⁵⁵,510,s ə̰ː k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2818,s a̰ k ⁵⁵,510,s a̰ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2820,ʂ ɯ k ⁵⁵,510,ʂ ɯ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7171,s a ts,510,s a ts -,,expert,Hill2017,LingPy:SCA,,0:1
5645,k o ⁵⁵,515,k o - - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2842,k a u ³¹,515,k a u - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2844,k a u ²¹,515,k a u - ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2845,k a u ³¹,515,k a u - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2848,k o u ³³,515,k o u - ³³,,expert,Hill2017,LingPy:SCA,,0:1
2849,k u k ³¹,515,k u - k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2850,k a u ³¹,515,k a u - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
7173,k ə w ⁵⁵,515,k ə - w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6165,ŋ j i ⁵⁵ + k u ŋ ⁵¹ + t ṵ ²¹,734,ŋ j i ⁵⁵ + k u - ŋ ⁵¹ + t ṵ ²¹,,expert,Hill2017,LingPy:SCA,,0:1
6165,ŋ j i ⁵⁵ + k u ŋ ⁵¹ + t ṵ ²¹,61,ŋ j i ⁵⁵ + k u - ŋ ⁵¹ + t ṵ ²¹,,expert,Hill2017,LingPy:SCA,,1:2
6165,ŋ j i ⁵⁵ + k u ŋ ⁵¹ + t ṵ ²¹,62,ŋ j i ⁵⁵ + k u - ŋ ⁵¹ + t ṵ ²¹,,expert,Hill2017,LingPy:SCA,,2:3
6342,ŋ j e i ⁵⁵ + k u ŋ ³¹,734,ŋ j e i ⁵⁵ + k u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6342,ŋ j e i ⁵⁵ + k u ŋ ³¹,61,ŋ j e i ⁵⁵ + k u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6411,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,1289,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6411,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,1290,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6411,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,1291,c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵,,expert,Hill2017,LingPy:SCA,,2:3
6460,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,734,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6460,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,61,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6460,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,62,ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵,,expert,Hill2017,LingPy:SCA,,2:3
6498,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,734,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6498,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,63,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6498,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,64,n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,2:3
6535,n i ³¹ + k u ŋ ⁵⁵,734,n - - i ³¹ + k u - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6535,n i ³¹ + k u ŋ ⁵⁵,61,n - - i ³¹ + k u - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6598,n a ⁵⁵ + k a u ŋ ³⁵,734,n - - a ⁵⁵ + k a u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6598,n a ⁵⁵ + k a u ŋ ³⁵,61,n - - a ⁵⁵ + k a u ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
7175,m o n ⁵⁵ + t a nʲ ⁵³,1402,m o n ⁵⁵ + t a nʲ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
7175,m o n ⁵⁵ + t a nʲ ⁵³,1403,m o n ⁵⁵ + t a nʲ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
7177,n i j ⁵³ + l a nʲ,734,n i j ⁵³ + l a nʲ,,expert,Hill2017,LingPy:SCA,,0:1
7177,n i j ⁵³ + l a nʲ,63,n i j ⁵³ + l a nʲ,,expert,Hill2017,LingPy:SCA,,1:2
5300,o ²²,521,o - ²²,,expert,Hill2017,LingPy:SCA,,0:1
2880,m u a ŋ ³¹,520,m u a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2883,m a ŋ ²¹,520,m a - ŋ ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2885,m ɔ̃ ∼ ³¹,520,m ɔ̃ - ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2888,m a ŋ ³³ + ts o ⁵⁵,520,m a ŋ ³³ + ts o ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2888,m a ŋ ³³ + ts o ⁵⁵,1118,m a ŋ ³³ + ts o ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
2889,m ɔ̃ ∼ ³⁵,520,m ɔ̃ - ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
