ID,Language_ID,Form,Alignment,Comment,Alignments,Morphemes,Segments,Cognate_Set,Language,Source,Parameter_ID,Value,Concept,Cognate_Sets,Prosodic_Structure
4790,maru1248,tauk³¹,t a u k ³¹,,t a u k ³¹,,t a u k ³¹,699,Maru,TBL,1278,tauk³¹,to vomit,857,i n N c t
4780,long1372,phat⁵⁵,pʰ a t ⁵⁵,,pʰ a t ⁵⁵,,pʰ a t ⁵⁵,399,Achang_Longchuan,TBL,1278,phat⁵⁵,to vomit,856,i n c t
4783,zaiw1240,phat⁵⁵,pʰ a t ⁵⁵,,pʰ a t ⁵⁵,vomit,pʰ a t ⁵⁵,399,Atsi,TBL,1278,phat⁵⁵,to vomit,856,i n c t
4785,bela1241,tauʔ³¹,t a u ʔ ³¹,,t a u ʔ ³¹,vomit,t a u ʔ ³¹,699,Bola,TBL,1278,tauʔ³¹,to vomit,857,i n N c t
4788,lash1242,phaːt⁵⁵,pʰ aː t ⁵⁵,,pʰ aː t ⁵⁵,vomit,pʰ aː t ⁵⁵,399,Lashi,TBL,1278,phaːt⁵⁵,to vomit,856,i n c t
4793,xian1248,phat⁵⁵,pʰ a t ⁵⁵,,pʰ a t ⁵⁵,vomit,pʰ a t ⁵⁵,399,Xiandao,TBL,1278,phat⁵⁵,to vomit,856,i n c t
5264,nucl1310,ɑ̃²²,ɑ̃ ∼ ²²,,ɑ̃ ∼ ²²,,ɑ̃ ∼ ²²,78,Rangoon,TBL,1278,ɑ̃²²,to vomit,858,n c t
7530,oldb1234,an,a n -,,a n,,a n,78,Old_Burmese,,1278,an,to vomit,858,n c
4798,long1372,so³¹,s - o ³¹,,s - o ³¹,go,s o ³¹,278,Achang_Longchuan,TBL,1443,so³¹,to walk,859,i n t
4801,zaiw1240,so²¹,s - o ²¹,,s - o ²¹,go,s o ²¹,278,Atsi,TBL,1443,so²¹,to walk,859,i n t
4803,bela1241,sɔ³⁵,s - ɔ ³⁵,,s - ɔ ³⁵,go,s ɔ ³⁵,278,Bola,TBL,1443,sɔ³⁵,to walk,859,i n t
4805,lash1242,sɔ̱ː⁵⁵,s - ɔ̰ː ⁵⁵,,s - ɔ̰ː ⁵⁵,,s ɔ̰ː ⁵⁵,278,Lashi,TBL,1443,sɔ̱ː⁵⁵,to walk,859,i n t
4806,maru1248,su³⁵,s - u ³⁵,,s - u ³⁵,,s u ³⁵,278,Maru,TBL,1443,su³⁵,to walk,859,i n t
4808,xian1248,so³¹,s - o ³¹,,s - o ³¹,go,s o ³¹,278,Xiandao,TBL,1443,so³¹,to walk,859,i n t
5667,nucl1310,tθwɑ⁵⁵,tθ w ɑ ⁵⁵,,tθ w ɑ ⁵⁵,,tθ w ɑ ⁵⁵,278,Rangoon,TBL,1443,tθwɑ⁵⁵,to walk,859,i m n t
7533,oldb1234,lhyo₂k,l̥ j ʊ k,,l̥ j ʊ k,,l̥ j ʊ k,482,Old_Burmese,,1443,lhyo₂k,to walk,1380,i m n c
5108,long1372,sut⁵⁵,s u t ⁵⁵,,s u t ⁵⁵,wipe,s u t ⁵⁵,348,Achang_Longchuan,TBL,1454,sut⁵⁵,to wipe,908,i n c t
5116,lash1242,suːt⁵⁵,s uː t ⁵⁵,,s uː t ⁵⁵,wipe,s uː t ⁵⁵,348,Lashi,TBL,1454,suːt⁵⁵,to wipe,908,i n c t
5117,maru1248,sa̱t⁵⁵,s a̰ t ⁵⁵,,s a̰ t ⁵⁵,,s a̰ t ⁵⁵,348,Maru,TBL,1454,sa̱t⁵⁵,to wipe,908,i n c t
5120,xian1248,sut⁵⁵,s u t ⁵⁵,,s u t ⁵⁵,wipe,s u t ⁵⁵,348,Xiandao,TBL,1454,sut⁵⁵,to wipe,908,i n c t
5381,nucl1310,tθoʔ⁴,tθ o ʔ ⁴,,tθ o ʔ ⁴,,tθ o ʔ ⁴,348,Rangoon,TBL,1454,tθoʔ⁴,to wipe,908,i n c t
5111,zaiw1240,sut⁵⁵,s u t ⁵⁵,,s u t ⁵⁵,wipe,s u t ⁵⁵,348,Atsi,TBL,1454,sut⁵⁵,to wipe,908,i n c t
5113,bela1241,sɔt⁵⁵,s ɔ t ⁵⁵,,s ɔ t ⁵⁵,wipe,s ɔ t ⁵⁵,348,Bola,TBL,1454,sɔt⁵⁵,to wipe,908,i n c t
7535,oldb1234,sut,s u t -,,s u t,,s u t,348,Old_Burmese,,1454,sut,to wipe,908,i n c
6157,zaiw1240,kʰĕ⁵⁵ŋji⁵⁵,kʰ ĕ ⁵⁵ + ŋ j i - ⁵⁵,,kʰ ĕ - ⁵⁵ + ŋ j i - ⁵⁵,today day,kʰ ĕ ⁵⁵ + ŋ j i ⁵⁵,352,Atsi,TBL,1283,kʰĕ⁵⁵ŋji⁵⁵,today,51 734,i n t + i m n t
6333,lash1242,kʰə̆⁵⁵ŋjei⁵⁵,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,,kʰ ə̆ - ⁵⁵ + ŋ j e i ⁵⁵,today day,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,352,Lashi,TBL,1283,kʰə̆⁵⁵ŋjei⁵⁵,today,51 734,i n t + i m n N t
6528,long1372,xai⁵⁵ȵen³¹,x a i ⁵⁵ + nʲ e n ³¹,,x a i ⁵⁵ + nʲ - e - n ³¹,this day,x a i ⁵⁵ + nʲ e n ³¹,464,Achang_Longchuan,TBL,1283,xai⁵⁵ȵen³¹,today,1272 50,i n N t + i n c t
6541,bela1241,a³¹kʰə̆³¹nɛʔ³¹,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,,a ³¹ + kʰ ə̆ - ³¹ + n ɛ ʔ ³¹,a-prefix ? day-2,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,720,Bola,TBL,1283,a³¹kʰə̆³¹nɛʔ³¹,today,1273 1270 53,n t + i n t + i n c t
6589,maru1248,a³¹na⁵⁵nɛʔ³¹,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,,a ³¹ + n - a - ⁵⁵ + n ɛ ʔ ³¹,a-prefix morning-1 day,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,269,Maru,TBL,1283,a³¹na⁵⁵nɛʔ³¹,today,1273 734 53,n t + i n t + i n c t
6620,nucl1310,jɑ⁵³ne⁵³,j ɑ ⁵³ + n e ⁵³,,j ɑ ⁵³ + n - e - ⁵³,,j ɑ ⁵³ + n e ⁵³,162,Rangoon,TBL,1283,jɑ⁵³ne⁵³,today,1269 53,i n t + i n t
6403,xian1248,fu³¹ɳɛn³¹,f u ³¹ + ɳ ɛ n ³¹,,f u - ³¹ + ɳ - ɛ n - ³¹,this-2,f u ³¹ + ɳ ɛ n ³¹,21,Xiandao,TBL,1283,fu³¹ɳɛn³¹,today,1271 50,i n t + i n c t
6290,maru1248,nɛʔ³¹mɔ⁵⁵nɛʔ³¹,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n - ɛ ʔ ³¹,day mo-suffix day,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,231,Maru,TBL,1329,nɛʔ³¹mɔ⁵⁵nɛʔ³¹,tomorrow,53 54 734,i n c t + i n t + i n c t
6456,bela1241,nɛʔ³¹ma³⁵nɛʔ³¹,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,day-2 tomorrow day-2,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,356,Bola,TBL,1329,nɛʔ³¹ma³⁵nɛʔ³¹,tomorrow,53 54 53,i n c t + i n t + i n c t
6159,zaiw1240,naʔ²¹ma⁵⁵,n a ʔ ²¹ + m a ⁵⁵,,n a ʔ ²¹ + m a ⁵⁵,tomorrow on,n a ʔ ²¹ + m a ⁵⁵,301,Atsi,TBL,1329,naʔ²¹ma⁵⁵,tomorrow,53 54,i n c t + i n t
6337,lash1242,nap³¹jɔ³¹ŋjei⁵⁵,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,not-today ??? day,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,423,Lashi,TBL,1329,nap³¹jɔ³¹ŋjei⁵⁵,tomorrow,53 1280 734,i n c t + i n t + i m n N t
6532,long1372,pʰă⁵⁵nap⁵⁵,pʰ ă ⁵⁵ + n a p ⁵⁵,,pʰ ă ⁵⁵ + n a p ⁵⁵,,pʰ ă ⁵⁵ + n a p ⁵⁵,104,Achang_Longchuan,TBL,1329,pʰă⁵⁵nap⁵⁵,tomorrow,1279 53,i n t + i n c t
6476,xian1248,n̥a³¹ʐɔ⁵⁵,n̥ a ³¹ + ʐ ɔ ⁵⁵,,n̥ a ³¹ + ʐ ɔ ⁵⁵,,n̥ a ³¹ + ʐ ɔ ⁵⁵,453,Xiandao,TBL,1329,n̥a³¹ʐɔ⁵⁵,tomorrow,1277 1278,i n t + i n t
6622,nucl1310,nɛʔ⁴pʰjɑ̃²²,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,tomorrow return,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,387,Rangoon,TBL,1329,nɛʔ⁴pʰjɑ̃²²,tomorrow,53 103,i n c t + i m n c t
4702,zaiw1240,i⁵⁵tshe⁵¹,i ⁵⁵ + tsʰ e - ⁵¹,,- i - ⁵⁵ + tsʰ e - ⁵¹,two ten,i ⁵⁵ + tsʰ e ⁵¹,546,Atsi,TBL,1710,i⁵⁵tshe⁵¹,twenty,1193 1196,n t + i n t
4704,bela1241,i̱³⁵thai⁵⁵,ḭ ³⁵ + tʰ a i ⁵⁵,,- ḭ - ³⁵ + tʰ a i ⁵⁵,two ten,ḭ ³⁵ + tʰ a i ⁵⁵,546,Bola,TBL,1710,i̱³⁵thai⁵⁵,twenty,1193 1196,n t + i n N t
4706,lash1242,ə̱⁵⁵tshe³³,ə̰ ⁵⁵ + tsʰ e - ³³,,- ə̰ - ⁵⁵ + tsʰ e - ³³,two ten,ə̰ ⁵⁵ + tsʰ e ³³,546,Lashi,TBL,1710,ə̱⁵⁵tshe³³,twenty,1193 1196,n t + i n t
4707,maru1248,ʃi̱k⁵⁵tshɛ³¹,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,,ʃ ḭ k ⁵⁵ + tsʰ ɛ - ³¹,two ten,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,14,Maru,TBL,1710,ʃi̱k⁵⁵tshɛ³¹,twenty,1194 1196,i n c t + i n t
4709,xian1248,ta³¹sau⁵⁵,t a ³¹ + s a u ⁵⁵,,t a - ³¹ + s a u ⁵⁵,one twenty,t a ³¹ + s a u ⁵⁵,151,Xiandao,TBL,1710,ta³¹sau⁵⁵,twenty,1192 841,i n t + i n N t
5249,nucl1310,hniʔ⁴shɛ²²,n̥ i ʔ ⁴ - - - + sʰ ɛ - ²²,,n̥ i ʔ ⁴ + sʰ ɛ - ²²,two ten,n̥ i ʔ ⁴ + sʰ ɛ ²²,517,Rangoon,TBL,1710,hniʔ⁴shɛ²²,twenty,1198 1196,i n c t + i n t
7539,oldb1234,nhac◦chay,- - - - n̥ a ts + tsʰ a j -,,n̥ a ts + tsʰ a j,two ten,n̥ a ts + tsʰ a j,517,Old_Burmese,,1710,nhac◦chay,twenty,1198 1196,i n c + i n c
4699,long1372,tă³¹sau⁵⁵,t ă ³¹ + s a u ⁵⁵,,t ă - ³¹ + s a u ⁵⁵,twenty1 twenty2,t ă ³¹ + s a u ⁵⁵,151,Achang_Longchuan,TBL,1710,tă³¹sau⁵⁵,twenty,1192 841,i n t + i n N t
4713,long1372,sək⁵⁵,s ə k ⁵⁵,,s ə k ⁵⁵,two,s ə k ⁵⁵,220,Achang_Longchuan,TBL,1498,sək⁵⁵,two,839,i n c t
4716,zaiw1240,i⁵⁵,i - ⁵⁵,,i - ⁵⁵,two,i ⁵⁵,17,Atsi,TBL,1498,i⁵⁵,two,838,n t
4718,bela1241,i̱³⁵,ḭ - ³⁵,,ḭ - ³⁵,two,ḭ ³⁵,17,Bola,TBL,1498,i̱³⁵,two,838,n t
4721,lash1242,ə̱k⁵⁵,ə̰ k ⁵⁵,,ə̰ k ⁵⁵,two,ə̰ k ⁵⁵,17,Lashi,TBL,1498,ə̱k⁵⁵,two,838,n c t
4722,maru1248,ʃi̱k⁵⁵,ʃ ḭ k ⁵⁵,,ʃ ḭ k ⁵⁵,two,ʃ ḭ k ⁵⁵,220,Maru,TBL,1498,ʃi̱k⁵⁵,two,839,i n c t
4724,xian1248,sɤk⁵⁵,s ɤ k ⁵⁵,,s ɤ k ⁵⁵,two,s ɤ k ⁵⁵,220,Xiandao,TBL,1498,sɤk⁵⁵,two,839,i n c t
5640,nucl1310,n̥,n̥ - -,,n̥ - - -,,n̥,427,Rangoon,TBL,1498,n̥,two,1197,?
7541,oldb1234,nhac,n̥ a ts,,n̥ a ts,two,n̥ a ts,427,Old_Burmese,,1498,nhac,two,1197,i n c
4894,long1372,ŋɔ⁵⁵tuʔ³¹,ŋ ɔ ⁵⁵ + t u ʔ ³¹,bad concept,ŋ ɔ ⁵⁵ + t u ʔ ³¹,I-me plural-suffix,ŋ ɔ ⁵⁵ + t u ʔ ³¹,587,Achang_Longchuan,TBL,1131,ŋɔ⁵⁵tuʔ³¹,we [first person plural inclusive],875 876,i n t + i n c t
4895,zaiw1240,ŋa⁵⁵moʔ⁵⁵,ŋ a ⁵⁵ + m o ʔ ⁵⁵,bad concept,ŋ a ⁵⁵ + m o ʔ ⁵⁵,I-me mo-suffix,ŋ a ⁵⁵ + m o ʔ ⁵⁵,221,Atsi,TBL,1131,ŋa⁵⁵moʔ⁵⁵,we [first person plural inclusive],875 877,i n t + i n c t
4896,bela1241,ŋă⁵⁵maʔ³¹,ŋ ă ⁵⁵ + m a ʔ ³¹,bad concept,ŋ ă ⁵⁵ + m a ʔ ³¹,I-me ma-suffix,ŋ ă ⁵⁵ + m a ʔ ³¹,221,Bola,TBL,1131,ŋă⁵⁵maʔ³¹,we [first person plural inclusive],875 877,i n t + i n c t
4897,lash1242,ŋŏ³¹nu̱ŋ⁵⁵,ŋ ŏ ³¹ + n ṵ - ŋ ⁵⁵,bad concept,ŋ ŏ ³¹ + n ṵ - ŋ ⁵⁵,,ŋ ŏ ³¹ + n ṵ ŋ ⁵⁵,688,Lashi,TBL,1131,ŋŏ³¹nu̱ŋ⁵⁵,we [first person plural inclusive],875 878,i n t + i n c t
4898,maru1248,ŋɔ̆³¹na̱uŋ⁵⁵,ŋ ɔ̆ ³¹ + n a̰ u ŋ ⁵⁵,bad concept,ŋ ɔ̆ ³¹ + n a̰ u ŋ ⁵⁵,I-me plural,ŋ ɔ̆ ³¹ + n a̰ u ŋ ⁵⁵,688,Maru,TBL,1131,ŋɔ̆³¹na̱uŋ⁵⁵,we [first person plural inclusive],875 878,i n t + i n N c t
4899,xian1248,ŋɔ⁵⁵tu³⁵,ŋ ɔ ⁵⁵ + t u - ³⁵,bad concept,ŋ ɔ ⁵⁵ + t u - ³⁵,I-me plural,ŋ ɔ ⁵⁵ + t u ³⁵,587,Xiandao,TBL,1131,ŋɔ⁵⁵tu³⁵,we [first person plural inclusive],875 876,i n t + i n t
5415,nucl1310,ŋɑ²²◦to⁵³,ŋ ɑ ²² + t o - ⁵³,bad concept,ŋ ɑ ²² + t o - ⁵³,,ŋ ɑ ²² + t o ⁵³,587,Rangoon,TBL,1131,ŋɑ²²◦to⁵³,we [first person plural inclusive],875 876,i n t + i n t
4951,long1372,phet⁵⁵,pʰ e t ⁵⁵,,pʰ e t ⁵⁵,,pʰ e t ⁵⁵,115,Achang_Longchuan,TBL,1726,phet⁵⁵,wet,1199,i n c t
4953,zaiw1240,te̱ʔ⁵⁵,t ḛ ʔ ⁵⁵,,t ḛ ʔ ⁵⁵,wet,t ḛ ʔ ⁵⁵,575,Atsi,TBL,1726,te̱ʔ⁵⁵,wet,889,i n c t
4954,bela1241,tʃɔ̱ʔ⁵⁵,tʃ ɔ̰ ʔ ⁵⁵,,tʃ ɔ̰ ʔ ⁵⁵,wet,tʃ ɔ̰ ʔ ⁵⁵,575,Bola,TBL,1726,tʃɔ̱ʔ⁵⁵,wet,889,i n c t
4957,lash1242,tʃu̱ːʔ⁵⁵,tʃ ṵː ʔ ⁵⁵,,tʃ ṵː ʔ ⁵⁵,wet,tʃ ṵː ʔ ⁵⁵,575,Lashi,TBL,1726,tʃu̱ːʔ⁵⁵,wet,889,i n c t
4958,maru1248,tʃu̱k⁵⁵,tʃ ṵ k ⁵⁵,,tʃ ṵ k ⁵⁵,,tʃ ṵ k ⁵⁵,575,Maru,TBL,1726,tʃu̱k⁵⁵,wet,889,i n c t
4959,xian1248,coʔ⁵⁵,c o ʔ ⁵⁵,,c o ʔ ⁵⁵,wet,c o ʔ ⁵⁵,575,Xiandao,TBL,1726,coʔ⁵⁵,wet,889,i n c t
5497,nucl1310,so²²,s o - ²²,,s o - ²²,,s o ²²,575,Rangoon,TBL,1726,so²²,wet,889,i n t
7543,oldb1234,cuiv,ts ə w -,,ts ə w,,ts ə w,575,Old_Burmese,,1726,cuiv,wet,889,i n c
4963,long1372,pi³¹si⁵⁵,p i ³¹ + s i ⁵⁵,,p i ³¹ + s i ⁵⁵,what1 what2,p i ³¹ + s i ⁵⁵,409,Achang_Longchuan,TBL,1236,pi³¹si⁵⁵,what,890 1203,i n t + i n t
4966,zaiw1240,xai⁵¹,x a i ⁵¹,,x a i ⁵¹,,x a i ⁵¹,349,Atsi,TBL,1236,xai⁵¹,what,1202,i n N t
4968,bela1241,pɛ̱⁵⁵tʃuŋ³¹,p ɛ̰ ⁵⁵ + tʃ u ŋ ³¹,,p ɛ̰ ⁵⁵ + tʃ u ŋ ³¹,,p ɛ̰ ⁵⁵ + tʃ u ŋ ³¹,381,Bola,TBL,1236,pɛ̱⁵⁵tʃuŋ³¹,what,890 891,i n t + i n c t
4970,lash1242,xa³¹tʃuŋ³³,x a ³¹ + tʃ u ŋ ³³,,x a ³¹ + tʃ u ŋ ³³,,x a ³¹ + tʃ u ŋ ³³,271,Lashi,TBL,1236,xa³¹tʃuŋ³³,what,1202 891,i n t + i n c t
4971,maru1248,pɛ̱⁵⁵,p ɛ̰ ⁵⁵,,p ɛ̰ ⁵⁵,,p ɛ̰ ⁵⁵,45,Maru,TBL,1236,pɛ̱⁵⁵,what,890,i n t
4973,xian1248,pɛ³¹,p ɛ ³¹,,p ɛ ³¹,,p ɛ ³¹,45,Xiandao,TBL,1236,pɛ³¹,what,890,i n t
5512,nucl1310,ɑ⁵³bɛ²²,ɑ ⁵³ + b ɛ ²²,,ɑ ⁵³ + b ɛ - ²²,,ɑ ⁵³ + b ɛ ²²,533,Rangoon,TBL,1236,ɑ⁵³bɛ²²,what,1200 1201,n t + i n t
5513,nucl1310,bɑ²²,b ɑ ²²,,b ɑ - ²²,,b ɑ ²²,147,Rangoon,TBL,1236,bɑ²²,what,1201,i n t
4984,long1372,xoi⁵⁵thɔʔ⁵⁵,x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,,x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,where dir2,x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵,436,Achang_Longchuan,TBL,1237,xoi⁵⁵thɔʔ⁵⁵,where,1207 1204,i n N t + i n c t
4987,zaiw1240,kha⁵¹ma⁵⁵,kʰ a ⁵¹ + m a ⁵⁵,,kʰ a ⁵¹ + m a ⁵⁵,where on,kʰ a ⁵¹ + m a ⁵⁵,382,Atsi,TBL,1237,kha⁵¹ma⁵⁵,where,24 1205,i n t + i n t
4992,maru1248,mhə̆³¹mɛ³¹,m̥ ə̆ ³¹ + m ɛ ³¹,,m̥ ə̆ ³¹ + m ɛ ³¹,where on,m̥ ə̆ ³¹ + m ɛ ³¹,177,Maru,TBL,1237,mhə̆³¹mɛ³¹,where,1205 23,i n t + i n t
4994,xian1248,xɔ³¹lɔ³¹,x ɔ ³¹ + l ɔ ³¹,,x ɔ ³¹ + l ɔ ³¹,,x ɔ ³¹ + l ɔ ³¹,550,Xiandao,TBL,1237,xɔ³¹lɔ³¹,where,1207 1206,i n t + i n t
4991,lash1242,khă³³mo³³,kʰ ă ³³ + m o ³³,,kʰ ă ³³ + m o ³³,where on,kʰ ă ³³ + m o ³³,382,Lashi,TBL,1237,khă³³mo³³,where,24 1205,i n t + i n t
5677,nucl1310,ɑ⁵³◦bɛ²²m̥ɑ²²,ɑ ⁵³ + b ɛ ²² + m̥ ɑ ²²,,ɑ ⁵³ + b ɛ - ²² + m̥ ɑ ²²,,ɑ ⁵³ + b ɛ ²² + m̥ ɑ ²²,42,Rangoon,TBL,1237,ɑ⁵³◦bɛ²²m̥ɑ²²,where,1208 1209 1205,n t + i n t + i n t
4989,bela1241,khăk⁵⁵khja⁵⁵,kʰ ă k ⁵⁵ + kʰ j a ⁵⁵,,kʰ ă k ⁵⁵ + kʰ j a ⁵⁵,where road,kʰ ă k ⁵⁵ + kʰ j a ⁵⁵,591,Bola,TBL,1237,khăk⁵⁵khja⁵⁵,where,24 1210,i n c t + i m n t
4998,long1372,phʐo⁵⁵,pʰ ʐ o ⁵⁵,,pʰ ʐ o ⁵⁵,white,pʰ ʐ o ⁵⁵,370,Achang_Longchuan,TBL,1335,phʐo⁵⁵,white,1211,i m n t
5000,zaiw1240,phju⁵¹,pʰ j u ⁵¹,,pʰ j u ⁵¹,white,pʰ j u ⁵¹,370,Atsi,TBL,1335,phju⁵¹,white,1211,i m n t
5001,bela1241,phju⁵⁵,pʰ j u ⁵⁵,,pʰ j u ⁵⁵,white,pʰ j u ⁵⁵,370,Bola,TBL,1335,phju⁵⁵,white,1211,i m n t
5004,lash1242,phjuː³³,pʰ j uː ³³,,pʰ j uː ³³,white,pʰ j uː ³³,370,Lashi,TBL,1335,phjuː³³,white,1211,i m n t
5005,maru1248,phju³¹,pʰ j u ³¹,,pʰ j u ³¹,,pʰ j u ³¹,370,Maru,TBL,1335,phju³¹,white,1211,i m n t
5006,xian1248,phʐu⁵⁵,pʰ ʐ u ⁵⁵,,pʰ ʐ u ⁵⁵,white,pʰ ʐ u ⁵⁵,370,Xiandao,TBL,1335,phʐu⁵⁵,white,1211,i m n t
5534,nucl1310,pʰju²²,pʰ j u ²²,,pʰ j u ²²,,pʰ j u ²²,370,Rangoon,TBL,1335,pʰju²²,white,1211,i m n t
7545,oldb1234,phlū,pʰ l u ²²,,pʰ l u ²²,,pʰ l u ²²,370,Old_Burmese,,1335,phlū,white,1211,i m n t
5014,long1372,xau⁵⁵,x a u - ⁵⁵,,x a u ⁵⁵,who,x a u ⁵⁵,143,Achang_Longchuan,TBL,1235,xau⁵⁵,who,894,i n N t
5017,zaiw1240,o⁵⁵,o ⁵⁵,,o ⁵⁵,who,o ⁵⁵,455,Atsi,TBL,1235,o⁵⁵,who,1215,n t
5019,bela1241,khak⁵⁵jauʔ³¹,kʰ a k ⁵⁵ + j a u ʔ ³¹,,kʰ a k ⁵⁵ + j a u ʔ ³¹,person,kʰ a k ⁵⁵ + j a u ʔ ³¹,217,Bola,TBL,1235,khak⁵⁵jauʔ³¹,who,1213 21,i n c t + i n N c t
5022,lash1242,xaŋ⁵⁵,x a - ŋ ⁵⁵,,x a ŋ ⁵⁵,who,x a ŋ ⁵⁵,143,Lashi,TBL,1235,xaŋ⁵⁵,who,894,i n c t
5023,maru1248,khə̆³¹jauk³¹,kʰ ə̆ - ³¹ + j a u k ³¹,,kʰ ə̆ - ³¹ + j a u k ³¹,who person,kʰ ə̆ ³¹ + j a u k ³¹,217,Maru,TBL,1235,khə̆³¹jauk³¹,who,1213 21,i n t + i n N c t
5025,xian1248,xau⁵⁵,x a u - ⁵⁵,,x a u ⁵⁵,who,x a u ⁵⁵,143,Xiandao,TBL,1235,xau⁵⁵,who,894,i n N t
5428,nucl1310,mi²²tθu²²,m i ²² + tθ u ²²,,m i - ²² + tθ u ²²,,m i ²² + tθ u ²²,285,Rangoon,TBL,1235,mi²²tθu²²,who,136 1212,i n t + i n t
5429,nucl1310,bɛ²²tθu²²,b ɛ ²² + tθ u ²²,,b ɛ - ²² + tθ u ²²,,b ɛ ²² + tθ u ²²,619,Rangoon,TBL,1235,bɛ²²tθu²²,who,156 1212,i n t + i n t
7547,oldb1234,sū,s u ²²,,s u ²²,,s u ²²,577,Old_Burmese,,1235,sū,who,1212,i n t
5202,long1372,ləŋ³⁵,l ə ŋ ³⁵,,l ə ŋ ³⁵,yellow,l ə ŋ ³⁵,77,Achang_Longchuan,TBL,1424,ləŋ³⁵,yellow,921,i n c t
5205,bela1241,ŋju̱ŋ⁵⁵,ŋ j ṵ ŋ ⁵⁵,,ŋ j ṵ ŋ ⁵⁵,yellow,ŋ j ṵ ŋ ⁵⁵,384,Bola,TBL,1424,ŋju̱ŋ⁵⁵,yellow,1220,i m n c t
5207,lash1242,xəː³³,x əː - ³³,,x əː - ³³,,x əː ³³,607,Lashi,TBL,1424,xəː³³,yellow,920,i n t
5208,maru1248,xui³¹,x u i ³¹,,x u i ³¹,,x u i ³¹,607,Maru,TBL,1424,xui³¹,yellow,920,i n N t
5209,xian1248,l̥ɯŋ³⁵,l̥ ɯ ŋ ³⁵,,l̥ ɯ ŋ ³⁵,yellow,l̥ ɯ ŋ ³⁵,77,Xiandao,TBL,1424,l̥ɯŋ³⁵,yellow,921,i n c t
5268,nucl1310,wa²²,w a ²²,,w a ²²,,w a ²²,47,Rangoon,TBL,1424,wa²²,yellow,919,i n t
5204,zaiw1240,xui⁵¹,x u i ⁵¹,,x u i ⁵¹,yellow,x u i ⁵¹,607,Atsi,TBL,1424,xui⁵¹,yellow,920,i n N t
7549,oldb1234,vā,w a ²²,,w a ²²,,w a ²²,47,Old_Burmese,,1424,vā,yellow,919,i n t
6158,zaiw1240,a²¹ŋji⁵⁵nap²¹,a ²¹ + ŋ j i - ⁵⁵ + n a p ²¹,,a ²¹ + ŋ j i - ⁵⁵ + n a p ²¹,a-prefix day morning,a ²¹ + ŋ j i ⁵⁵ + n a p ²¹,15,Atsi,TBL,1174,a²¹ŋji⁵⁵nap²¹,yesterday,1274 734 53,n t + i m n t + i n c t
6516,bela1241,a³¹ŋji³⁵nɛʔ³¹,a ³¹ + ŋ j i - ³⁵ + n ɛ ʔ ³¹,,a ³¹ + ŋ j i - ³⁵ + n ɛ ʔ ³¹,a-prefix day-1 day-2,a ³¹ + ŋ j i ³⁵ + n ɛ ʔ ³¹,15,Bola,TBL,1174,a³¹ŋji³⁵nɛʔ³¹,yesterday,1274 734 53,n t + i m n t + i n c t
6343,lash1242,a³¹ŋjei⁵⁵nap³¹,a ³¹ + ŋ j e i ⁵⁵ + n a p ³¹,,a ³¹ + ŋ j e i ⁵⁵ + n a p ³¹,a-prefix day not-today,a ³¹ + ŋ j e i ⁵⁵ + n a p ³¹,15,Lashi,TBL,1174,a³¹ŋjei⁵⁵nap³¹,yesterday,1274 734 53,n t + i m n N t + i n c t
6431,xian1248,n³¹m̥an³⁵,n ³¹ + m̥ a n ³⁵,,n ³¹ + m̥ a n ³⁵,day-sun yesterday,n ³¹ + m̥ a n ³⁵,629,Xiandao,TBL,1174,n³¹m̥an³⁵,yesterday,734 52,n t + i n c t
6529,long1372,man³⁵,m a n ³⁵,,m a n ³⁵,yesterday,m a n ³⁵,254,Achang_Longchuan,TBL,1174,man³⁵,yesterday,52,i n c t
